ID,Title,Template,Date,Link,Categories
242213,2018 IRC update webinar slides,document,2022-03-15 14:14:45,www.phila.gov/documents/2018-irc-updates-webinar-slides/,Department of Licenses and Inspections
241637,Educational Nominating Panel meeting minutes,document,2022-03-10 16:20:19,www.phila.gov/documents/educational-nominating-panel-meeting-minutes/,Educational Nominating Panel
241645,Naloxone Action Kit - for Prescribers,document,2022-03-10 16:19:03,www.phila.gov/documents/naloxone-action-kit-for-prescribers/,Department of Public Health
241512,Department of Streets hauling permit guide,document,2022-03-10 11:13:15,www.phila.gov/documents/department-of-streets-hauling-permit-guide/,Department of Streets
241324,Pre-employment testing for marijuana intake form,document,2022-03-09 13:05:58,www.phila.gov/documents/pre-employment-testing-for-marijuana-intake-form/,Philadelphia Commission on Human Relations
241122,Employer-requested 2021 Wage Tax refund template,document,2022-03-08 11:34:40,www.phila.gov/documents/employer-requested-2021-wage-tax-refund-template/,Department of Revenue
240695,Fine and Fee Reform Efforts in the City of Philadelphia,document,2022-03-08 09:23:33,www.phila.gov/documents/fine-and-fee-reform-efforts-in-the-city-of-philadelphia/,Office of Community Empowerment and Opportunity
241070,Improving Outcomes: Maternal Mortality in Philadelphia,document,2022-03-08 09:09:58,www.phila.gov/documents/improving-outcomes-maternal-mortality-in-philadelphia/,Department of Public Health
240684,Regulations on cash payments in retail establishments,document,2022-03-08 08:41:07,www.phila.gov/documents/regulations-on-cash-payments-in-retail-establishments/,Philadelphia Commission on Human Relations
240515,Lehigh Avenue repaving project,document,2022-03-04 10:00:30,www.phila.gov/documents/lehigh-avenue-repaving-project/,"Office of Transportation, Infrastructure, and Sustainability"
240286,Wage equity ordinance poster,document,2022-03-02 15:44:20,www.phila.gov/documents/wage-equity-ordinance-poster/,Philadelphia Commission on Human Relations
238860,Special Event Permit application,document,2022-02-18 15:22:31,www.phila.gov/documents/special-event-permit-application/,Office of Special Events
238539,EMS continuing education resources,document,2022-02-18 13:10:31,www.phila.gov/documents/ems-continuing-education-resources/,Philadelphia Regional Office of Emergency Medical Services
238131,Community-based organization (CBO) rapid test kit distribution program,document,2022-02-15 16:18:36,www.phila.gov/documents/community-based-organization-cbo-rapid-test-kit-distribution-program/,Department of Public Health
238099,Yearly highlights from the Office of the Chief Integrity Officer,document,2022-02-15 15:14:19,www.phila.gov/documents/yearly-highlights-from-the-office-of-the-chief-integrity-officer/,Office of the Chief Integrity Officer
238038,Digital Equity Plan,document,2022-02-15 13:04:05,www.phila.gov/documents/digital-equity-plan/,Office of Innovation and Technology
237955,2022 Office of Children and Families VISTA Opportunities,document,2022-02-15 11:35:46,www.phila.gov/documents/2022-office-of-children-and-families-vista-opportunities/,Office of Children and Families
237136,Office of Property Assessment regulations,document,2022-02-09 15:13:28,www.phila.gov/documents/office-of-property-assessment-regulations/,Office of Property Assessment
237125,FY 2021 tax delinquency trend & action reports,document,2022-02-09 15:04:45,www.phila.gov/documents/fy-2021-tax-delinquency-trend-action-reports/,Department of Revenue
237073,Zoning Board of Adjustment online meeting instructions,document,2022-02-09 13:23:02,www.phila.gov/documents/zoning-board-of-adjustment-online-meeting-instructions/,Zoning Board of Adjustment
236980,Commercial leasing notice guide,document,2022-02-09 10:07:19,www.phila.gov/documents/commercial-leasing-notice-guide/,Department of Licenses and Inspections
236752,"Parks & Recreation's ""Year in Review"" summaries",document,2022-02-07 17:25:56,www.phila.gov/documents/parks-recreations-year-in-review-documents/,Philadelphia Parks &amp; Recreation
236683,2022 monthly tax analysis,document,2022-02-07 12:07:40,www.phila.gov/documents/2022-monthly-tax-analysis/,Department of Revenue
236581,Market Street repaving and bike lane project (30th to 34th streets),document,2022-02-07 09:34:36,www.phila.gov/documents/market-street-repaving-and-bike-lane-project-30th-to-34th-streets/,"Office of Transportation, Infrastructure, and Sustainability"
236233,Philadelphia Gas Works cast iron gas pipe safety notice flyer,document,2022-02-03 13:43:34,www.phila.gov/documents/philadelphia-gas-works-cast-iron-gas-pipe-safety-notice-flyer/,Department of Streets;Philadelphia Gas Works
236195,Pension alternate payee application,document,2022-02-03 13:34:15,www.phila.gov/documents/pension-alternate-payee-application/,Board of Pensions and Retirement
236197,Pension designated survivor application,document,2022-02-03 13:34:00,www.phila.gov/documents/pension-designated-survivor-application/,Board of Pensions and Retirement
236196,Pension Deferred Retirement Option Plan (DROP) application,document,2022-02-03 13:31:33,www.phila.gov/documents/pension-deferred-retirement-option-plan-drop-application/,Board of Pensions and Retirement
235383,Pension direct deposit application,document,2022-01-27 12:35:06,www.phila.gov/documents/pension-direct-deposit-application/,Board of Pensions and Retirement
235252,Labor Union Agreements: Workforce Vaccination Mandate,document,2022-01-26 14:40:38,www.phila.gov/documents/labor-union-agreements-workforce-vaccination-mandate/,Department of Labor
235047,Farm Philly forms and information,document,2022-01-25 09:19:21,www.phila.gov/documents/farmphilly-forms-and-information/,Philadelphia Parks &amp; Recreation
234971,Do Not Solicit complaint form,document,2022-01-24 15:32:35,www.phila.gov/documents/do-not-solicit-complaint-form/,Philadelphia Commission on Human Relations
234874,Template for outdoor advertising sign inventories,document,2022-01-24 14:09:41,www.phila.gov/documents/outdoor-advertising-sign-inventory/,Department of Licenses and Inspections
234727,Analysis: Right to Counsel Roll-out ZIP Codes,document,2022-01-21 11:34:05,www.phila.gov/documents/analysis-right-to-counsel-roll-out-zip-codes/,Managing Director's Office
234702,Affected parcels with revisions to LiMWA,document,2022-01-21 10:09:43,www.phila.gov/documents/affected-parcels-with-revisions-to-limwa/,Department of Licenses and Inspections
234547,2021 I-codes and 2017 ICC A117.1 accessibility update webinar slides,document,2022-01-20 10:15:09,www.phila.gov/documents/2021-i-codes-and-2017-icc-a117-1-accessibility-update-webinar-slides/,Department of Licenses and Inspections
234458,City of Philadelphia authorized investment managers,document,2022-01-19 15:12:19,www.phila.gov/documents/city-of-philadelphia-authorized-investment-managers/,City Treasurer’s Office
234200,Guide to a map of disability characteristics in Philadelphia,document,2022-01-19 14:11:28,www.phila.gov/documents/guide-to-a-map-of-disability-characteristics-in-philadelphia/,Mayor's Office for People with Disabilities
233652,"Unintentional Drug Overdose Fatalities in Philadelphia, 2020",document,2022-01-14 12:04:05,www.phila.gov/documents/unintentional-drug-overdose-fatalities-in-philadelphia-2020/,Department of Public Health
233646,Division of Substance Use Prevention and Harm Reduction annual reports,document,2022-01-14 12:01:39,www.phila.gov/documents/2020-annual-report-of-the-division-of-suphr/,Department of Public Health
233643,OD Stat Annual Report 2020,document,2022-01-14 11:58:25,www.phila.gov/documents/od-stat-annual-report/,Department of Public Health
233623,Agreement with AFSCME District Council 47: Workforce Vaccination Mandate,document,2022-01-14 10:58:41,www.phila.gov/documents/agreement-with-afscme-district-council-47-workforce-vaccination-mandate/,Department of Labor
233533,Winter Weather Guide,document,2022-01-13 15:33:36,www.phila.gov/documents/winter-weather-guide/,Office of Emergency Management
233196,Office of Property Assessment meeting agendas,document,2022-01-12 09:23:16,www.phila.gov/documents/office-of-property-assessment-meeting-agendas/,Office of Property Assessment
232633,Transparency in Business Regulations,longform_content,2022-01-07 11:31:07,www.phila.gov/publications/transparency-in-business-regulations/,Procurement Department
232612,Business Income & Receipts Tax (BIRT) No Tax Liability form,document,2022-01-07 10:26:40,www.phila.gov/documents/business-income-receipts-tax-birt-no-tax-liability-form/,Department of Revenue
232573,2021 Earnings Tax forms,document,2022-01-07 09:47:30,www.phila.gov/documents/2021-earnings-tax-forms/,Department of Revenue
232406,2021 Wage Tax forms,document,2022-01-06 13:37:36,www.phila.gov/documents/2021-wage-tax-forms/,Department of Revenue
232395,2021 School Income Tax forms,document,2022-01-06 13:18:57,www.phila.gov/documents/2021-school-income-tax-forms/,Department of Revenue
232368,2021 Net Profits Tax (NPT) forms,document,2022-01-06 13:18:43,www.phila.gov/documents/2021-net-profits-tax-npt-forms/,Department of Revenue
232334,2021 Business Income & Receipts Tax (BIRT) forms,document,2022-01-06 13:18:26,www.phila.gov/documents/2021-business-income-receipts-tax-birt-forms/,Department of Revenue
232211,Grays Ferry Avenue repaving and protected bike lane project,document,2022-01-06 08:09:03,www.phila.gov/documents/grays-ferry-avenue-repaving-and-protected-bike-lane-project/,"Office of Transportation, Infrastructure, and Sustainability"
232099,Group Violence Intervention progress update,document,2022-01-05 11:24:07,www.phila.gov/documents/group-violence-intervention-progress-update/,Office of Policy and Strategic Initiatives for Criminal Justice and Public Safety;Office of Violence Prevention
231968,Agreement with AFSCME District Council 33: Workforce Vaccination Mandate,document,2022-01-04 10:26:50,www.phila.gov/documents/agreement-with-afscme-district-council-33-workforce-vaccination-mandate/,Department of Labor
231790,EMS agency application – quick reference guide,document,2021-12-31 14:01:30,www.phila.gov/documents/ems-agency-application-quick-reference-guide/,Philadelphia Regional Office of Emergency Medical Services
231778,EMS reporting forms,document,2021-12-31 13:49:04,www.phila.gov/documents/ems-reporting-forms/,Philadelphia Regional Office of Emergency Medical Services
231746,EMS agency checklists,document,2021-12-31 13:19:02,www.phila.gov/documents/ems-agency-checklists/,Philadelphia Regional Office of Emergency Medical Services
168160,Administrative Board Rules,longform_content,2021-12-28 14:10:30,www.phila.gov/publications/administrative-board-rules/,Administrative Board
230938,PROEMS licensure documents,document,2021-12-23 15:47:56,www.phila.gov/documents/proems-licensure-documents/,Philadelphia Regional Office of Emergency Medical Services
230830,Criminal Justice Community Advisory Committee annual report,document,2021-12-22 16:08:55,www.phila.gov/documents/criminal-justice-community-advisory-committee-annual-report/,Office of Criminal Justice
230777,Adult Education - myPLACE flyers,document,2021-12-22 15:53:18,www.phila.gov/documents/adult-education-myplace-flyers/,Office of Children and Families
229605,Letter to Congress in support of the extension of the Child Tax Credit,document,2021-12-16 10:00:32,www.phila.gov/documents/letter-to-congress-in-support-of-the-extension-of-the-child-tax-credit/,Office of the Mayor
225816,"Parklet, plaza, and bike corral application packets",document,2021-12-13 08:55:36,www.phila.gov/documents/parklet-plaza-and-bike-corral-application-packets/,"Office of Transportation, Infrastructure, and Sustainability"
228886,Philly Counts vaccine fact sheets,document,2021-12-10 12:21:51,www.phila.gov/documents/philly-counts-vaccine-fact-sheets/,Philly Counts
228887,Philly Counts booster vaccine FAQs,document,2021-12-10 12:21:50,www.phila.gov/documents/philly-counts-booster-vaccine-faqs/,Philly Counts
228888,Philly Counts pediatric vaccine flyer,document,2021-12-10 12:21:48,www.phila.gov/documents/philly-counts-pediatric-vaccine-flyer/,Philly Counts
228889,Philly Counts Guide to Healthcare palm card,document,2021-12-10 12:21:46,www.phila.gov/documents/philly-counts-guide-to-healthcare-palm-card/,Philly Counts
228890,Philly Counts vaccine social media graphics,document,2021-12-10 12:21:45,www.phila.gov/documents/philly-counts-vaccine-social-media-graphics/,Philly Counts
